country,date,infections,infections_new,infections_new_normed,deaths,deaths_new,deaths_per_infection,deaths_per_infection_new,datetime
Antigua and Barbuda, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Argentina, 3/7/2020,8.0,6.0,0.4,0.0,0.0,0.0,0.0,2020-03-07
Armenia, 3/7/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-03-07
Australia, 3/7/2020,63.0,3.0,6.6,2.0,0.0,0.031746031746031744,0.0,2020-03-07
Austria, 3/7/2020,79.0,24.0,8.2,0.0,0.0,0.0,0.0,2020-03-07
Azerbaijan, 3/7/2020,9.0,3.0,0.6,0.0,0.0,0.0,0.0,2020-03-07
Bahamas, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Bahrain, 3/7/2020,85.0,25.0,2.6,0.0,0.0,0.0,0.0,2020-03-07
Bangladesh, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Barbados, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Belarus, 3/7/2020,6.0,0.0,1.0,0.0,0.0,0.0,,2020-03-07
Belgium, 3/7/2020,169.0,60.0,21.4,0.0,0.0,0.0,0.0,2020-03-07
Belize, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Benin, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Bhutan, 3/7/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-07
Bolivia, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Bosnia and Herzegovina, 3/7/2020,3.0,1.0,0.4,0.0,0.0,0.0,0.0,2020-03-07
Brazil, 3/7/2020,13.0,0.0,2.2,0.0,0.0,0.0,,2020-03-07
Brunei, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Bulgaria, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Burkina Faso, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Burma, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Cabo Verde, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Cambodia, 3/7/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-03-07
Cameroon, 3/7/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-07
Canada, 3/7/2020,54.0,5.0,5.000000000000001,0.0,0.0,0.0,0.0,2020-03-07
Central African Republic, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Chad, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Chile, 3/7/2020,4.0,0.0,0.8,0.0,0.0,0.0,,2020-03-07
China, 3/7/2020,80770.0,80.0,151.6,3072.0,28.0,0.03803392348644299,0.35,2020-03-07
Colombia, 3/7/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-07
Congo (Brazzaville), 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Congo (Kinshasa), 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Costa Rica, 3/7/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-07
Cote d'Ivoire, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Croatia, 3/7/2020,12.0,1.0,0.8,0.0,0.0,0.0,0.0,2020-03-07
Cuba, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Cyprus, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Czechia, 3/7/2020,19.0,1.0,3.0,0.0,0.0,0.0,0.0,2020-03-07
Denmark, 3/7/2020,24.0,0.0,4.0,0.0,0.0,0.0,,2020-03-07
Diamond Princess, 3/7/2020,706.0,0.0,0.2,6.0,0.0,0.0084985835694051,,2020-03-07
Djibouti, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Dominica, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Dominican Republic, 3/7/2020,2.0,0.0,0.2,0.0,0.0,0.0,,2020-03-07
Ecuador, 3/7/2020,13.0,0.0,1.4,0.0,0.0,0.0,,2020-03-07
Egypt, 3/7/2020,15.0,0.0,2.6,0.0,0.0,0.0,,2020-03-07
El Salvador, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Equatorial Guinea, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Eritrea, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Estonia, 3/7/2020,10.0,0.0,1.8,0.0,0.0,0.0,,2020-03-07
Eswatini, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Ethiopia, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Fiji, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Finland, 3/7/2020,15.0,0.0,1.8,0.0,0.0,0.0,,2020-03-07
France, 3/7/2020,959.0,303.0,105.19999999999999,11.0,2.0,0.011470281543274244,0.006600660066006601,2020-03-07
Gabon, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Gambia, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Georgia, 3/7/2020,4.0,0.0,0.2,0.0,0.0,0.0,,2020-03-07
Germany, 3/7/2020,799.0,129.0,108.0,0.0,0.0,0.0,0.0,2020-03-07
Ghana, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Greece, 3/7/2020,46.0,1.0,7.6,0.0,0.0,0.0,0.0,2020-03-07
Grenada, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Guatemala, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Guinea, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Guinea-Bissau, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Guyana, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Haiti, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Holy See, 3/7/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-07
Honduras, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Hungary, 3/7/2020,4.0,2.0,0.4,0.0,0.0,0.0,0.0,2020-03-07
Iceland, 3/7/2020,50.0,7.0,8.0,0.0,0.0,0.0,0.0,2020-03-07
India, 3/7/2020,34.0,3.0,5.6,0.0,0.0,0.0,0.0,2020-03-07
Indonesia, 3/7/2020,4.0,0.0,0.8,0.0,0.0,0.0,,2020-03-07
Iran, 3/7/2020,5823.0,1076.0,753.8,145.0,21.0,0.024901253649321657,0.019516728624535316,2020-03-07
Iraq, 3/7/2020,54.0,14.0,4.2,4.0,1.0,0.07407407407407407,0.07142857142857142,2020-03-07
Ireland, 3/7/2020,18.0,0.0,3.4,0.0,0.0,0.0,,2020-03-07
Israel, 3/7/2020,43.0,6.0,5.4,0.0,0.0,0.0,0.0,2020-03-07
Italy, 3/7/2020,5883.0,1247.0,588.4,233.0,36.0,0.039605643379228284,0.028869286287089013,2020-03-07
Jamaica, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Japan, 3/7/2020,461.0,41.0,32.8,6.0,0.0,0.013015184381778741,0.0,2020-03-07
Jordan, 3/7/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-07
Kazakhstan, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Kenya, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
"Korea, South", 3/7/2020,7041.0,448.0,571.4,44.0,2.0,0.0062491123419968755,0.004464285714285714,2020-03-07
Kosovo, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Kuwait, 3/7/2020,61.0,3.0,2.6,0.0,0.0,0.0,0.0,2020-03-07
Kyrgyzstan, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Laos, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Latvia, 3/7/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-07
Lebanon, 3/7/2020,22.0,0.0,2.4,0.0,0.0,0.0,,2020-03-07
Liberia, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Libya, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Liechtenstein, 3/7/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-07
Lithuania, 3/7/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-03-07
Luxembourg, 3/7/2020,2.0,0.0,0.2,0.0,0.0,0.0,,2020-03-07
Madagascar, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Malaysia, 3/7/2020,93.0,10.0,10.8,0.0,0.0,0.0,0.0,2020-03-07
Maldives, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Mali, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Malta, 3/7/2020,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-07
Mauritania, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Mauritius, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Mexico, 3/7/2020,6.0,0.0,0.2,0.0,0.0,0.0,,2020-03-07
Moldova, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Monaco, 3/7/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-03-07
Mongolia, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Montenegro, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Morocco, 3/7/2020,2.0,0.0,0.4,0.0,0.0,0.0,,2020-03-07
Mozambique, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
MS Zaandam, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Namibia, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Nepal, 3/7/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-03-07
Netherlands, 3/7/2020,188.0,60.0,23.6,1.0,0.0,0.005319148936170213,0.0,2020-03-07
New Zealand, 3/7/2020,5.0,1.0,0.6,0.0,0.0,0.0,0.0,2020-03-07
Nicaragua, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Niger, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Nigeria, 3/7/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-03-07
North Macedonia, 3/7/2020,3.0,0.0,0.4,0.0,0.0,0.0,,2020-03-07
Norway, 3/7/2020,147.0,39.0,17.8,0.0,0.0,0.0,0.0,2020-03-07
Oman, 3/7/2020,16.0,0.0,2.0,0.0,0.0,0.0,,2020-03-07
Pakistan, 3/7/2020,6.0,0.0,0.4,0.0,0.0,0.0,,2020-03-07
Panama, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Papua New Guinea, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Paraguay, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Peru, 3/7/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-07
Philippines, 3/7/2020,6.0,1.0,0.4,1.0,0.0,0.16666666666666666,0.0,2020-03-07
Poland, 3/7/2020,5.0,0.0,1.0,0.0,0.0,0.0,,2020-03-07
Portugal, 3/7/2020,20.0,7.0,2.6,0.0,0.0,0.0,0.0,2020-03-07
Qatar, 3/7/2020,8.0,0.0,1.0,0.0,0.0,0.0,,2020-03-07
Romania, 3/7/2020,9.0,0.0,1.2,0.0,0.0,0.0,,2020-03-07
Russia, 3/7/2020,13.0,0.0,2.2,0.0,0.0,0.0,,2020-03-07
Rwanda, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Saint Kitts and Nevis, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Saint Lucia, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Saint Vincent and the Grenadines, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
San Marino, 3/7/2020,23.0,2.0,4.0,1.0,0.0,0.043478260869565216,0.0,2020-03-07
Saudi Arabia, 3/7/2020,5.0,0.0,1.0,0.0,0.0,0.0,,2020-03-07
Senegal, 3/7/2020,4.0,0.0,0.8,0.0,0.0,0.0,,2020-03-07
Serbia, 3/7/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-07
Seychelles, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Singapore, 3/7/2020,138.0,8.0,4.8,0.0,0.0,0.0,0.0,2020-03-07
Slovakia, 3/7/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-07
Slovenia, 3/7/2020,7.0,0.0,1.4,0.0,0.0,0.0,,2020-03-07
Somalia, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
South Africa, 3/7/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-07
Spain, 3/7/2020,500.0,100.0,63.2,10.0,5.0,0.02,0.05,2020-03-07
Sri Lanka, 3/7/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-03-07
Sudan, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Suriname, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Sweden, 3/7/2020,161.0,60.0,17.4,0.0,0.0,0.0,0.0,2020-03-07
Switzerland, 3/7/2020,268.0,54.0,37.4,1.0,0.0,0.0037313432835820895,0.0,2020-03-07
Syria, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Taiwan*, 3/7/2020,45.0,0.0,1.0,1.0,0.0,0.022222222222222223,,2020-03-07
Tanzania, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Thailand, 3/7/2020,50.0,2.0,1.2,1.0,0.0,0.02,0.0,2020-03-07
Timor-Leste, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Togo, 3/7/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-07
Trinidad and Tobago, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Tunisia, 3/7/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-07
Turkey, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Uganda, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Ukraine, 3/7/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-07
United Arab Emirates, 3/7/2020,45.0,16.0,1.6,0.0,0.0,0.0,0.0,2020-03-07
United Kingdom, 3/7/2020,207.0,43.0,25.599999999999998,2.0,0.0,0.00966183574879227,0.0,2020-03-07
Uruguay, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
US, 3/7/2020,402.0,140.0,37.6,17.0,3.0,0.04228855721393035,0.02142857142857143,2020-03-07
Uzbekistan, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Venezuela, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Vietnam, 3/7/2020,18.0,2.0,0.0,0.0,0.0,0.0,0.0,2020-03-07
West Bank and Gaza, 3/7/2020,16.0,9.0,1.4,0.0,0.0,0.0,0.0,2020-03-07
Zambia, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Zimbabwe, 3/7/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-07
Afghanistan, 3/8/2020,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-08
Albania, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Algeria, 3/8/2020,19.0,2.0,2.8,0.0,0.0,0.0,0.0,2020-03-08
Andorra, 3/8/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-03-08
Angola, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Antigua and Barbuda, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Argentina, 3/8/2020,12.0,4.0,1.6,1.0,1.0,0.08333333333333333,0.25,2020-03-08
Armenia, 3/8/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-03-08
Australia, 3/8/2020,76.0,13.0,6.6000000000000005,3.0,1.0,0.039473684210526314,0.07692307692307693,2020-03-08
Austria, 3/8/2020,104.0,25.0,12.2,0.0,0.0,0.0,0.0,2020-03-08
Azerbaijan, 3/8/2020,9.0,0.0,1.2,0.0,0.0,0.0,,2020-03-08
Bahamas, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Bahrain, 3/8/2020,85.0,0.0,7.2,0.0,0.0,0.0,,2020-03-08
Bangladesh, 3/8/2020,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-08
Barbados, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Belarus, 3/8/2020,6.0,0.0,1.0,0.0,0.0,0.0,,2020-03-08
Belgium, 3/8/2020,200.0,31.0,32.2,0.0,0.0,0.0,0.0,2020-03-08
Belize, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Benin, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Bhutan, 3/8/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-08
Bolivia, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Bosnia and Herzegovina, 3/8/2020,3.0,0.0,0.6,0.0,0.0,0.0,,2020-03-08
Brazil, 3/8/2020,20.0,7.0,2.2,0.0,0.0,0.0,0.0,2020-03-08
Brunei, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Bulgaria, 3/8/2020,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2020-03-08
Burkina Faso, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Burma, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Cabo Verde, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Cambodia, 3/8/2020,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-08
Cameroon, 3/8/2020,2.0,1.0,0.2,0.0,0.0,0.0,0.0,2020-03-08
Canada, 3/8/2020,64.0,10.0,5.4,0.0,0.0,0.0,0.0,2020-03-08
Central African Republic, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Chad, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Chile, 3/8/2020,8.0,4.0,0.8,0.0,0.0,0.0,0.0,2020-03-08
China, 3/8/2020,80823.0,53.0,126.8,3100.0,28.0,0.03835541863083528,0.5283018867924528,2020-03-08
Colombia, 3/8/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-08
Congo (Brazzaville), 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Congo (Kinshasa), 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Costa Rica, 3/8/2020,5.0,4.0,0.2,0.0,0.0,0.0,0.0,2020-03-08
Cote d'Ivoire, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Croatia, 3/8/2020,12.0,0.0,1.0,0.0,0.0,0.0,,2020-03-08
Cuba, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Cyprus, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Czechia, 3/8/2020,31.0,12.0,3.2,0.0,0.0,0.0,0.0,2020-03-08
Denmark, 3/8/2020,37.0,13.0,4.0,0.0,0.0,0.0,0.0,2020-03-08
Diamond Princess, 3/8/2020,706.0,0.0,0.2,6.0,0.0,0.0084985835694051,,2020-03-08
Djibouti, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Dominica, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Dominican Republic, 3/8/2020,5.0,3.0,0.2,0.0,0.0,0.0,0.0,2020-03-08
Ecuador, 3/8/2020,14.0,1.0,1.4,0.0,0.0,0.0,0.0,2020-03-08
Egypt, 3/8/2020,49.0,34.0,2.6,1.0,1.0,0.02040816326530612,0.029411764705882353,2020-03-08
El Salvador, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Equatorial Guinea, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Eritrea, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Estonia, 3/8/2020,10.0,0.0,1.8,0.0,0.0,0.0,,2020-03-08
Eswatini, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Ethiopia, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Fiji, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Finland, 3/8/2020,23.0,8.0,1.8,0.0,0.0,0.0,0.0,2020-03-08
France, 3/8/2020,1136.0,177.0,153.6,19.0,8.0,0.016725352112676055,0.04519774011299435,2020-03-08
Gabon, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Gambia, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Georgia, 3/8/2020,13.0,9.0,0.2,0.0,0.0,0.0,0.0,2020-03-08
Germany, 3/8/2020,1040.0,241.0,128.0,0.0,0.0,0.0,0.0,2020-03-08
Ghana, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Greece, 3/8/2020,73.0,27.0,7.8,0.0,0.0,0.0,0.0,2020-03-08
Grenada, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Guatemala, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Guinea, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Guinea-Bissau, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Guyana, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Haiti, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Holy See, 3/8/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-08
Honduras, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Hungary, 3/8/2020,7.0,3.0,0.8,0.0,0.0,0.0,0.0,2020-03-08
Iceland, 3/8/2020,50.0,0.0,8.8,0.0,0.0,0.0,,2020-03-08
India, 3/8/2020,39.0,5.0,5.8,0.0,0.0,0.0,0.0,2020-03-08
Indonesia, 3/8/2020,6.0,2.0,0.4,0.0,0.0,0.0,0.0,2020-03-08
Iran, 3/8/2020,6566.0,743.0,864.4,194.0,49.0,0.02954614681693573,0.06594885598923284,2020-03-08
Iraq, 3/8/2020,60.0,6.0,5.6,6.0,2.0,0.1,0.3333333333333333,2020-03-08
Ireland, 3/8/2020,19.0,1.0,3.4,0.0,0.0,0.0,0.0,2020-03-08
Israel, 3/8/2020,61.0,18.0,6.6,0.0,0.0,0.0,0.0,2020-03-08
Italy, 3/8/2020,7375.0,1492.0,769.4,366.0,133.0,0.0496271186440678,0.08914209115281502,2020-03-08
Jamaica, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Japan, 3/8/2020,502.0,41.0,37.4,6.0,0.0,0.01195219123505976,0.0,2020-03-08
Jordan, 3/8/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-08
Kazakhstan, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Kenya, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
"Korea, South", 3/8/2020,7314.0,273.0,541.2,50.0,6.0,0.006836204539239814,0.02197802197802198,2020-03-08
Kosovo, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Kuwait, 3/8/2020,64.0,3.0,1.0,0.0,0.0,0.0,0.0,2020-03-08
Kyrgyzstan, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Laos, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Latvia, 3/8/2020,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-08
Lebanon, 3/8/2020,32.0,10.0,1.8,0.0,0.0,0.0,0.0,2020-03-08
Liberia, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Libya, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Liechtenstein, 3/8/2020,1.0,0.0,0.2,0.0,0.0,0.0,,2020-03-08
Lithuania, 3/8/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-03-08
Luxembourg, 3/8/2020,3.0,1.0,0.2,0.0,0.0,0.0,0.0,2020-03-08
Madagascar, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Malaysia, 3/8/2020,99.0,6.0,12.8,0.0,0.0,0.0,0.0,2020-03-08
Maldives, 3/8/2020,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2020-03-08
Mali, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Malta, 3/8/2020,3.0,0.0,0.6,0.0,0.0,0.0,,2020-03-08
Mauritania, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Mauritius, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Mexico, 3/8/2020,7.0,1.0,0.2,0.0,0.0,0.0,0.0,2020-03-08
Moldova, 3/8/2020,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-08
Monaco, 3/8/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-03-08
Mongolia, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Montenegro, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Morocco, 3/8/2020,2.0,0.0,0.2,0.0,0.0,0.0,,2020-03-08
Mozambique, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
MS Zaandam, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Namibia, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Nepal, 3/8/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-03-08
Netherlands, 3/8/2020,265.0,77.0,34.0,3.0,2.0,0.011320754716981131,0.025974025974025976,2020-03-08
New Zealand, 3/8/2020,5.0,0.0,0.8,0.0,0.0,0.0,,2020-03-08
Nicaragua, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Niger, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Nigeria, 3/8/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-03-08
North Macedonia, 3/8/2020,3.0,0.0,0.4,0.0,0.0,0.0,,2020-03-08
Norway, 3/8/2020,176.0,29.0,24.4,0.0,0.0,0.0,0.0,2020-03-08
Oman, 3/8/2020,16.0,0.0,2.0,0.0,0.0,0.0,,2020-03-08
Pakistan, 3/8/2020,6.0,0.0,0.4,0.0,0.0,0.0,,2020-03-08
Panama, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Papua New Guinea, 3/8/2020,0.0,0.0,0.0,0.0,0.0,,,2020-03-08
Paraguay, 3/8/2020,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-08
Peru, 3/8/2020,6.0,5.0,0.2,0.0,0.0,0.0,0.0,2020-03-08
